Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
D1;28.10.07;Dortmund;Bayern Munich;0;0;D;5;3.5;1.72;;;;4.63;3.39;1.73;H;0;0;0;1;0.187422167;;0.198330758;0;1;189;-189
D1;28.10.07;Duisburg;Hamburg;0;1;A;4;3.4;1.9;;;;3.84;3.29;1.91;H;0;0;0;1;0.233550253;;0.239369341;-1;0;189;-189
D1;02.11.07;Cottbus;Schalke 04;1;0;H;5.25;3.6;1.66;;;;5.1;3.47;1.66;H;0;0;1;1;0.177904796;;0.180439304;1;3;184;-184
D1;03.11.07;Bayern Munich;Ein Frankfurt;0;0;D;1.2;6;15;;;;1.2;5.71;13;H;1;0;0;1;0.78125;;0.767774767;0;1;183;-183
D1;03.11.07;Hamburg;Hertha;2;1;H;1.61;3.75;5.5;;;;1.6;3.53;5.62;H;0;0;1;1;0.580699655;;0.575388792;1;3;183;-183
D1;03.11.07;Hannover;Dortmund;2;1;H;2.3;3.4;3;;;;2.3;3.23;2.9;H;0;0;1;1;0.409309791;;0.399173272;1;3;183;-183
D1;03.11.07;Leverkusen;Bielefeld;4;0;H;1.53;4;6;;;;1.52;3.71;6.28;H;0;0;1;1;0.610687023;;0.60542153;4;3;183;-183
D1;03.11.07;Nurnberg;Stuttgart;0;1;A;2.5;3.3;2.75;;;;2.48;3.2;2.7;H;0;0;0;1;0.375;;0.371261602;-1;0;183;-183
D1;03.11.07;Werder Bremen;Hansa Rostock;1;0;H;1.3;5;10;;;;1.29;4.75;9.72;H;0;0;1;1;0.71942446;;0.712101092;1;3;183;-183
D1;04.11.07;Bochum;Wolfsburg;5;3;H;2.4;3.3;2.87;;;;2.52;3.21;2.63;H;0;0;1;1;0.390090201;;0.364534891;2;3;182;-182
D1;04.11.07;Karlsruhe;Duisburg;1;0;H;1.8;3.5;4.5;;;;1.78;3.34;4.41;H;0;0;1;1;0.52238806;;0.51637896;1;3;182;-182
D1;09.11.07;Duisburg;Bochum;0;2;A;2.4;3.2;3;;;;2.33;3.21;2.9;H;0;0;0;1;0.392156863;;0.395365529;-2;0;177;-177
D1;10.11.07;Dortmund;Ein Frankfurt;1;1;D;1.85;3.4;4.33;;;;1.8;3.32;4.31;H;0;0;0;1;0.507261607;;0.510255606;0;1;176;-176
D1;10.11.07;Hansa Rostock;Cottbus;3;2;H;2;3.3;3.75;;;;2;3.23;3.59;H;0;0;1;1;0.467422096;;0.459495873;1;3;176;-176
D1;10.11.07;Hertha;Hannover;1;0;H;2.15;3.3;3.4;;;;2.11;3.24;3.27;H;0;0;1;1;0.437853659;;0.435446284;1;3;176;-176
D1;10.11.07;Schalke 04;Hamburg;1;1;D;2.37;3.25;3;;;;2.27;3.2;2.96;H;0;0;0;1;0.396946565;;0.403833691;0;1;176;-176
