Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
E0;29.09.07;Man City;Newcastle;3;1;H;2.25;3.25;3.3;;;;2.18;3.22;3.18;H;0;0;1;1;0.421207658;;0.423270887;2;3;225;-225
E0;29.09.07;Portsmouth;Reading;7;4;H;1.72;3.4;5.5;;;;1.75;3.36;4.7;H;0;0;1;1;0.549870619;;0.528213533;3;3;225;-225
E0;29.09.07;Sunderland;Blackburn;1;2;A;2.75;3.25;2.62;;;;2.61;3.18;2.6;H;0;0;0;1;0.345331035;;0.35403232;-1;0;225;-225
E0;29.09.07;West Ham;Arsenal;0;1;A;4.5;3.5;1.83;;;;4.28;3.41;1.79;H;0;0;0;1;0.210760118;;0.215229955;-1;0;225;-225
E0;29.09.07;Wigan;Liverpool;0;1;A;6.5;3.8;1.57;;;;5.7;3.57;1.59;H;0;0;0;1;0.145971471;;0.161771873;-1;0;225;-225
E0;30.09.07;Everton;Middlesbrough;2;0;H;1.8;3.5;4.75;;;;1.77;3.35;4.45;H;0;0;1;1;0.528196982;;0.519180873;2;3;224;-224
E0;01.10.07;Tottenham;Aston Villa;4;4;D;1.9;3.25;4.33;;;;1.94;3.22;3.83;H;0;0;0;1;0.494214121;;0.474155696;0;1;223;-223
E0;06.10.07;Aston Villa;West Ham;1;0;H;1.83;3.6;4.33;;;;1.87;3.29;4.05;H;0;0;1;1;0.517875475;;0.492582337;1;3;218;-218
E0;06.10.07;Man United;Wigan;4;0;H;1.16;6.5;21;;;;1.17;6.05;15.73;H;1;0;1;1;0.810570071;;0.788787484;4;3;218;-218
E0;07.10.07;Arsenal;Sunderland;3;2;H;1.16;6.5;23;;;;1.18;5.92;15.21;H;0;0;1;1;0.813738297;;0.783143701;1;3;217;-217
E0;07.10.07;Blackburn;Birmingham;2;1;H;1.66;3.75;5.5;;;;1.67;3.45;5.14;H;0;0;1;1;0.573235131;;0.552803609;1;3;217;-217
E0;07.10.07;Bolton;Chelsea;0;1;A;5;3.6;1.72;;;;4.88;3.44;1.7;H;0;0;0;1;0.188826543;;0.189064763;-1;0;217;-217
E0;07.10.07;Fulham;Portsmouth;0;2;A;2.62;3.25;2.75;;;;2.45;3.22;2.74;H;0;0;0;1;0.362465781;;0.376643557;-2;0;217;-217
E0;07.10.07;Liverpool;Tottenham;2;2;D;1.53;4;6.5;;;;1.53;3.67;6.26;H;0;0;0;1;0.61809105;;0.601937271;0;1;217;-217
E0;07.10.07;Man City;Middlesbrough;3;1;H;1.66;3.6;5.5;;;;1.66;3.43;5.22;H;0;0;1;1;0.567237724;;0.554947371;2;3;217;-217
E0;07.10.07;Newcastle;Everton;3;2;H;2.1;3.3;3.6;;;;2.05;3.22;3.49;H;0;0;1;1;0.450511945;;0.449632502;1;3;217;-217
E0;07.10.07;Reading;Derby;1;0;H;1.72;3.6;5;;;;1.72;3.39;4.85;H;0;0;1;1;0.548914369;;0.537052946;1;3;217;-217
E0;20.10.07;Arsenal;Bolton;2;0;H;1.25;5.25;15;;;;1.23;5.29;12.05;H;0;0;1;1;0.756756757;;0.749294427;2;3;204;-204
E0;20.10.07;Aston Villa;Man United;1;4;A;4.5;3.6;1.8;;;;4.61;3.37;1.76;H;0;0;0;1;0.210526316;;0.200510471;-3;0;204;-204
E0;20.10.07;Blackburn;Reading;4;2;H;1.7;3.5;5.5;;;;1.68;3.41;5.21;H;0;0;1;1;0.557163531;;0.550926113;2;3;204;-204
E0;20.10.07;Everton;Liverpool;1;2;A;3.6;3.3;2.1;;;;3.45;3.19;2.09;H;0;0;0;1;0.262798635;;0.267936873;-1;0;204;-204
E0;20.10.07;Fulham;Derby;0;0;D;1.72;3.5;5.25;;;;1.7;3.43;4.93;H;0;0;0;1;0.54973822;;0.543344076;0;1;204;-204
E0;20.10.07;Man City;Birmingham;1;0;H;1.57;3.6;7;;;;1.55;3.58;6.26;H;0;0;1;1;0.602265666;;0.595038075;1;3;204;-204
E0;20.10.07;Middlesbrough;Chelsea;0;2;A;6;3.75;1.61;;;;5.31;3.51;1.64;H;0;0;0;1;0.158060082;;0.17389413;-2;0;204;-204
E0;20.10.07;Wigan;Portsmouth;0;2;A;3.1;3.25;2.37;;;;2.84;3.2;2.4;H;0;0;0;1;0.306573265;;0.325644505;-2;0;204;-204
E0;21.10.07;West Ham;Sunderland;3;1;H;1.9;3.25;4.5;;;;1.82;3.28;4.37;H;0;0;1;1;0.498296422;;0.507265559;2;3;203;-203
E0;22.10.07;Newcastle;Tottenham;3;1;H;2.37;3.3;3;;;;2.34;3.21;2.9;H;0;0;1;1;0.398695179;;0.394342212;2;3;202;-202
E0;27.10.07;Birmingham;Wigan;3;2;H;2.1;3.3;3.6;;;;2.06;3.22;3.47;H;0;0;1;1;0.450511945;;0.447745524;1;3;197;-197
E0;27.10.07;Chelsea;Man City;6;0;H;1.5;4;7;;;;1.49;3.77;6.76;H;0;0;1;1;0.629213483;;0.618949894;6;3;197;-197
E0;27.10.07;Man United;Middlesbrough;4;1;H;1.18;6.5;19;;;;1.19;5.75;14.34;H;1;0;1;1;0.804088808;;0.775229146;3;3;197;-197
E0;27.10.07;Portsmouth;West Ham;0;0;D;1.8;3.5;4.75;;;;1.77;3.34;4.51;H;0;0;0;1;0.528196982;;0.520182748;0;1;197;-197
E0;27.10.07;Reading;Newcastle;2;1;H;2.75;3.25;2.5;;;;2.64;3.2;2.55;H;0;0;1;1;0.339425587;;0.349614396;1;3;197;-197
E0;27.10.07;Sunderland;Fulham;1;1;D;2.1;3.3;3.6;;;;2.05;3.23;3.49;H;0;0;0;1;0.450511945;;0.450031339;0;1;197;-197
E0;28.10.07;Bolton;Aston Villa;1;1;D;2.7;3.3;2.62;;;;2.56;3.18;2.64;H;0;0;0;1;0.351035323;;0.360395632;0;1;196;-196
E0;28.10.07;Derby;Everton;0;2;A;3.6;3.3;2.1;;;;3.26;3.19;2.15;H;0;0;0;1;0.262798635;;0.282627777;-2;0;196;-196
E0;28.10.07;Liverpool;Arsenal;1;1;D;2.5;3.25;2.8;;;;2.41;3.15;2.84;H;0;0;0;1;0.375644995;;0.382603638;0;1;196;-196
E0;28.10.07;Tottenham;Blackburn;1;2;A;2.2;3.4;3.25;;;;2.12;3.25;3.27;H;0;0;0;1;0.43029595;;0.434664354;-1;0;196;-196
E0;03.11.07;Arsenal;Man United;2;2;D;2.5;3.1;3;;;;2.43;3.13;2.86;H;0;0;0;1;0.378818737;;0.380806126;0;1;190;-190
E0;03.11.07;Aston Villa;Derby;2;0;H;1.4;4.33;9;;;;1.42;4.01;7.8;H;0;0;1;1;0.676186841;;0.650971316;2;3;190;-190
E0;03.11.07;Blackburn;Liverpool;0;0;D;3;3.3;2.37;;;;2.93;3.21;2.33;H;0;0;0;1;0.314969192;;0.315429222;0;1;190;-190
E0;03.11.07;Everton;Birmingham;3;1;H;1.66;3.5;5.75;;;;1.67;3.4;5.3;H;0;0;1;1;0.56722097;;0.55362684;2;3;190;-190
E0;03.11.07;Fulham;Reading;3;1;H;2.2;3.25;3.4;;;;2.19;3.21;3.18;H;0;0;1;1;0.43029595;;0.421776803;2;3;190;-190
E0;03.11.07;Middlesbrough;Tottenham;1;1;D;3;3.25;2.4;;;;2.76;3.21;2.45;H;0;0;0;1;0.315151515;;0.334857639;0;1;190;-190
E0;03.11.07;Newcastle;Portsmouth;1;4;A;2.1;3.3;3.6;;;;2.07;3.24;3.43;H;0;0;0;1;0.450511945;;0.445953267;-3;0;190;-190
E0;03.11.07;Wigan;Chelsea;0;2;A;9;4.33;1.4;;;;7.75;4.05;1.41;H;0;0;0;1;0.10518462;;0.118905581;-2;0;190;-190
E0;04.11.07;West Ham;Bolton;1;1;D;1.9;3.3;4.33;;;;1.85;3.28;4.15;H;0;0;0;1;0.496387133;;0.497560084;0;1;189;-189
E0;05.11.07;Man City;Sunderland;1;0;H;1.61;3.75;6;;;;1.57;3.6;5.95;H;0;0;1;1;0.589043786;;0.588243371;1;3;188;-188
E0;10.11.07;Derby;West Ham;0;5;A;3.25;3.4;2.2;;;;3.15;3.22;2.2;H;0;0;0;1;0.291277259;;0.293248334;-5;0;183;-183
E0;10.11.07;Liverpool;Fulham;2;0;H;1.22;5;13;;;;1.27;4.85;11.4;H;0;0;1;1;0.747470101;;0.728194659;2;3;183;-183
E0;10.11.07;Sunderland;Newcastle;1;1;D;2.87;3.25;2.5;;;;2.72;3.17;2.52;H;0;0;0;1;0.329915745;;0.34043605;0;1;183;-183
