Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
F1;22.09.07;Strasbourg;Le Mans;0;1;A;2.2;3;3.6;;;;2.18;2.91;3.39;H;0;0;0;1;0.426540284;;0.418023721;-1;0;238;-238
F1;22.09.07;Toulouse;Lens;1;1;D;2.25;2.9;3.6;;;;2.19;2.89;3.4;H;0;0;0;1;0.416517056;;0.416336527;0;1;238;-238
F1;22.09.07;Valenciennes;Monaco;1;0;H;2.45;3;3.1;;;;2.35;2.89;3.07;H;0;0;1;1;0.383584244;;0.387804164;1;3;238;-238
F1;23.09.07;Lyon;Lille;1;1;D;1.53;3.8;6.75;;;;1.51;3.55;6.44;H;1;0;0;1;0.613761172;;0.602473456;0;1;237;-237
F1;23.09.07;Paris SG;Bordeaux;0;2;A;2.15;2.87;4;;;;2.15;2.91;3.46;H;0;0;0;1;0.437325003;;0.423689515;-2;0;237;-237
F1;23.09.07;Rennes;Sochaux;0;2;A;1.8;3.3;4.75;;;;1.75;3.16;4.76;H;0;0;0;1;0.519641969;;0.520441775;-2;0;237;-237
F1;29.09.07;Lyon;Lens;3;0;H;1.53;3.4;6.5;;;;1.5;3.58;6.65;H;1;0;1;1;0.593336376;;0.608065999;3;3;231;-231
F1;30.09.07;Caen;Toulouse;2;1;H;2.7;3;2.5;;;;2.66;2.89;2.66;H;0;0;1;1;0.33557047;;0.342417062;1;3;230;-230
F1;05.10.07;Monaco;Nancy;1;3;A;2.1;3.1;3.75;;;;2.09;2.97;3.62;H;0;0;0;1;0.446943483;;0.438394259;-2;0;225;-225
F1;06.10.07;Le Mans;Nice;2;0;H;2.1;3;3.8;;;;2;2.97;3.85;H;0;0;1;1;0.443925234;;0.456021057;2;3;224;-224
F1;06.10.07;Lens;Auxerre;2;0;H;2.1;3.1;3.75;;;;2.03;2.95;3.81;H;0;0;1;1;0.446943483;;0.450258991;2;3;224;-224
F1;06.10.07;Lille;Valenciennes;3;0;H;2.1;3;3.75;;;;2.01;2.95;3.86;H;0;0;1;1;0.442477876;;0.454115836;3;3;224;-224
F1;06.10.07;Lorient;Caen;0;0;D;1.83;3.25;4.75;;;;1.82;3.12;4.46;H;0;0;0;1;0.513257418;;0.502158003;0;1;224;-224
F1;06.10.07;Metz;Strasbourg;1;2;A;2.5;2.9;3.1;;;;2.43;2.88;2.97;H;0;0;0;1;0.374739475;;0.375667022;-1;0;224;-224
F1;06.10.07;Paris SG;Rennes;1;3;A;2.1;3;3.75;;;;2.04;2.96;3.74;H;0;0;0;1;0.442477876;;0.447498626;-2;0;224;-224
F1;06.10.07;St Etienne;Marseille;1;0;H;2.5;3;3;;;;2.4;2.91;2.98;H;0;0;1;1;0.375;;0.380212033;1;3;224;-224
F1;07.10.07;Bordeaux;Lyon;1;3;A;3.2;3;2.4;;;;3.04;2.89;2.37;H;0;0;0;1;0.294117647;;0.299885725;-2;0;223;-223
F1;07.10.07;Sochaux;Toulouse;0;1;A;2.25;3.1;3.4;;;;2.28;2.91;3.2;H;0;0;0;1;0.418835684;;0.400640198;-1;0;223;-223
F1;20.10.07;Auxerre;Lorient;5;3;H;1.95;3.1;4.33;;;;1.97;2.98;3.97;H;0;0;1;1;0.480912885;;0.46354336;2;3;210;-210
F1;20.10.07;Caen;Lille;1;0;H;2.7;2.87;2.87;;;;2.66;2.86;2.71;H;0;0;1;1;0.347037485;;0.343451442;1;3;210;-210
