Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;B365CH;B365CD;B365CA;AvgH;AvgD;AvgA;i ;Champion;ChampionshipAchieved;Win;Home;B365WinProb;B365CWinProb;AvgWinProb;GoalDiff;Points;AbsDays;Days
SP1;19.10.19;Getafe;Leganes;2;0;H;1.85;3.1;5.25;2.15;2.9;4;1.84;3.21;5.17;H;0;0;1;1;0.513042793;0.438812181;0.518374257;2;3;271;-271
SP1;19.10.19;Mallorca;Real Madrid;1;0;H;6.5;4;1.53;6;4.33;1.53;6.26;4.34;1.52;H;0;0;1;1;0.145489124;0.158547705;0.152420033;1;3;271;-271
SP1;20.10.19;Alaves;Celta;2;0;H;2.9;3;2.62;2.9;3;2.6;2.96;3;2.65;H;0;0;1;1;0.325358059;0.324459235;0.322201508;2;3;270;-270
SP1;20.10.19;Sociedad;Betis;3;1;H;1.75;3.9;4.33;1.8;3.8;4.33;1.76;3.88;4.5;H;0;0;1;1;0.539701817;0.529271745;0.542087877;2;3;270;-270
SP1;20.10.19;Espanol;Villarreal;0;1;A;3;3.3;2.37;2.9;3.4;2.37;3.04;3.4;2.36;H;0;0;0;1;0.314969192;0.325037312;0.314242747;-1;0;270;-270
SP1;20.10.19;Ath Bilbao;Valladolid;1;1;D;1.66;3.4;6.5;1.75;3.4;5.25;1.69;3.46;6.03;H;0;0;0;1;0.573519489;0.541114058;0.565385522;0;1;270;-270
SP1;20.10.19;Sevilla;Levante;1;0;H;1.33;5.5;9;1.3;5.75;9.5;1.33;5.53;8.64;H;0;0;1;1;0.719633641;0.733713902;0.717132981;1;3;270;-270
SP1;25.10.19;Villarreal;Alaves;4;1;H;1.5;4.2;6.5;1.57;4;6;1.52;4.25;6.58;H;0;0;1;1;0.629757785;0.604534005;0.62946523;3;3;265;-265
SP1;26.10.19;Leganes;Mallorca;1;0;H;1.8;3.4;4.75;1.7;3.5;5.5;1.85;3.39;4.79;H;0;0;1;1;0.524010383;0.557163531;0.517613345;1;3;264;-264
SP1;26.10.19;Valladolid;Eibar;2;0;H;2.4;3.1;3.2;2.5;3.1;3;2.42;3.12;3.17;H;0;0;1;1;0.396166134;0.378818737;0.393848408;2;3;264;-264
SP1;26.10.19;Ath Madrid;Ath Bilbao;2;0;H;1.7;3.5;5.75;1.66;3.4;6.5;1.74;3.37;5.73;H;0;0;1;1;0.561366806;0.573519489;0.549454958;2;3;264;-264
SP1;27.10.19;Celta;Sociedad;0;1;A;3;3.25;2.45;2.55;3.3;2.75;2.84;3.29;2.54;H;0;0;0;1;0.317705736;0.37037037;0.33542053;-1;0;263;-263
SP1;27.10.19;Granada;Betis;1;0;H;2.45;3.2;3;2.4;3.3;3;2.5;3.33;2.87;H;0;0;1;1;0.387252925;0.395683453;0.381412853;1;3;263;-263
SP1;27.10.19;Levante;Espanol;0;1;A;2.1;3.5;3.5;2.35;3.4;3;2.19;3.4;3.38;H;0;0;0;1;0.454545455;0.404120444;0.436291296;-1;0;263;-263
SP1;27.10.19;Sevilla;Getafe;2;0;H;1.72;3.3;6;1.7;3.5;5.5;1.73;3.62;5.22;H;0;0;1;1;0.553134428;0.557163531;0.552694387;2;3;263;-263
SP1;27.10.19;Osasuna;Valencia;3;1;H;2.87;3.1;2.62;2.62;3.25;2.75;2.78;3.17;2.68;H;0;0;1;1;0.330991426;0.362465781;0.343137334;2;3;263;-263
SP1;29.10.19;Alaves;Ath Madrid;1;1;D;6;3.5;1.65;4.5;3.2;1.9;6.12;3.45;1.69;H;0;0;0;1;0.157464213;0.209438512;0.156366913;0;1;261;-261
SP1;29.10.19;Barcelona;Valladolid;5;1;H;1.12;9.5;17;1.1;10;26;1.13;9.03;19.44;H;0;0;1;1;0.844753635;0.867823765;0.845118511;4;3;261;-261
SP1;30.10.19;Sociedad;Levante;1;2;A;1.5;4.5;6.5;1.53;4.5;5.75;1.5;4.55;6.21;H;0;0;0;1;0.639344262;0.622631294;0.63644964;-1;0;260;-260
SP1;30.10.19;Valencia;Sevilla;1;1;D;2.8;3.4;2.5;3.1;3.3;2.3;2.84;3.38;2.5;H;0;0;0;1;0.339728217;0.304208417;0.335994783;0;1;260;-260
SP1;30.10.19;Ath Bilbao;Espanol;3;0;H;1.9;3.25;4.5;1.85;3.2;5;1.91;3.19;4.76;H;0;0;1;1;0.498296422;0.513314084;0.499998354;3;3;260;-260
SP1;30.10.19;Betis;Celta;2;1;H;2;3.5;3.75;2.2;3.4;3.25;2.07;3.47;3.63;H;0;0;1;1;0.475113122;0.43029595;0.46151225;1;3;260;-260
SP1;30.10.19;Real Madrid;Leganes;5;0;H;1.25;6;12;1.25;5.75;12;1.27;5.87;11.5;H;1;0;1;1;0.761904762;0.756682659;0.753699273;5;3;260;-260
SP1;31.10.19;Eibar;Villarreal;2;1;H;2.62;3.5;2.5;2.37;3.5;2.9;2.73;3.42;2.56;H;0;0;1;1;0.357580711;0.400900545;0.349082558;1;3;259;-259
SP1;31.10.19;Mallorca;Osasuna;2;2;D;2.45;3;3.1;2.55;3;3.1;2.53;3.01;3.1;H;0;0;0;1;0.383584244;0.374170187;0.376412404;0;1;259;-259
SP1;31.10.19;Getafe;Granada;3;1;H;1.9;3.3;4.33;1.72;3.5;5.25;1.92;3.25;4.57;H;0;0;1;1;0.496387133;0.54973822;0.497289642;2;3;259;-259
SP1;02.11.19;Espanol;Valencia;1;2;A;2.7;3.3;2.62;2.45;3.3;2.87;2.77;3.21;2.68;H;0;0;0;1;0.351035323;0.38519573;0.345243016;-1;0;257;-257
SP1;02.11.19;Levante;Barcelona;3;1;H;9;5.75;1.3;9;7;1.25;8.36;5.92;1.32;H;0;0;1;1;0.105393021;0.105421687;0.114344579;2;3;257;-257
SP1;02.11.19;Sevilla;Ath Madrid;1;1;D;2.3;3.2;3.3;2.45;3.2;3.1;2.39;3.14;3.24;H;0;0;0;1;0.413955312;0.391244331;0.400191961;0;1;257;-257
SP1;02.11.19;Real Madrid;Betis;0;0;D;1.25;6.5;9;1.22;6.5;10;1.28;6.27;9.58;H;1;0;0;1;0.751203852;0.763538118;0.747519121;0;1;257;-257
